record_id,date,city,country,region,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,pressure_hpa
2037,2025-02-26,Auckland,New Zealand,Oceania,14.8,79.8,6.9,18.7,1009.2
590,2025-02-19,London,UK,Europe,11.2,78.7,0.0,13.9,1003.2
1427,2025-03-18,Buenos Aires,Argentina,South America,21.7,66.5,5.4,15.6,1010.7
761,2025-02-10,Berlin,Germany,Europe,9.1,57.2,,,1007.6
1063,2025-03-14,Los Angeles,USA,North America,21.1,64.9,0.0,16.1,1009.1
243,2025-03-04,Tokyo,Japan,Asia,16.4,54.5,1.1,20.4,1011.2
885,2025-03-16,Moscow,Russia,Europe,12.3,59.3,7.0,20.7,1007.6
1378,2025-01-28,Buenos Aires,Argentina,South America,17.8,56.2,10.2,11.2,1012.4
621,2025-03-22,London,UK,Europe,13.2,84.8,9.6,21.4,1008.6
651,2025-01-21,Paris,France,Europe,14.9,74.4,5.6,21.3,1015.2
1559,2025-01-29,Cairo,Egypt,Africa,25.2,38.7,0.0,12.3,1013.4
504,2025-02-23,Mumbai,India,Asia,32.0,70.7,0.0,13.6,1007.9
923,2025-01-23,New York,USA,North America,14.7,45.8,8.8,11.9,1013.3
160,2025-03-11,Chiang Mai,Thailand,Asia,33.4,64.7,7.7,15.2,1013.2
1419,2025-03-10,Buenos Aires,Argentina,South America,20.5,,0.0,22.1,1017.1
883,2025-03-14,Moscow,Russia,Europe,7.1,67.5,0.0,0.0,1014.2
538,2025-03-29,Mumbai,India,Asia,32.8,73.8,0.0,19.5,1016.7
1720,2025-01-10,Nairobi,Kenya,Africa,19.2,56.5,8.2,8.6,1015.1
241,2025-03-02,Tokyo,Japan,Asia,19.8,56.6,4.5,18.3,1013.3
14,2025-01-14,Bangkok,Thailand,Asia,34.3,74.4,12.0,17.2,1009.1
1682,2025-03-03,Lagos,Nigeria,Africa,24.6,98.4,0.2,11.2,1012.8
476,2025-01-26,Mumbai,India,Asia,33.4,67.1,0.7,12.5,1014.6
1990,2025-01-10,Auckland,New Zealand,Oceania,11.2,59.3,1.5,13.8,1020.8
1956,2025-03-07,Sydney,Australia,Oceania,25.6,68.2,3.7,20.0,1015.2
929,2025-01-29,New York,USA,North America,16.9,63.0,2.1,23.3,1016.8
1339,2025-03-20,Sao Paulo,Brazil,South America,25.1,66.4,4.0,17.8,1016.1
1386,2025-02-05,Buenos Aires,Argentina,South America,17.0,68.2,0.0,14.6,1006.6
1615,2025-03-26,Cairo,Egypt,Africa,29.3,50.4,0.0,10.2,1000.6
1345,2025-03-26,Sao Paulo,Brazil,South America,25.4,80.7,6.3,0.0,1010.0
796,2025-03-17,Berlin,Germany,Europe,14.3,74.0,7.8,18.4,1006.7
1764,2025-02-23,Nairobi,Kenya,Africa,22.4,57.9,4.3,17.9,1014.6
1697,2025-03-18,Lagos,Nigeria,Africa,30.1,81.7,14.7,7.1,1024.9
1589,2025-02-28,Cairo,Egypt,Africa,21.5,47.3,0.0,17.7,1015.5
356,2025-03-27,Singapore,Singapore,Asia,28.7,75.1,8.9,12.4,1008.8
1059,2025-03-10,Los Angeles,USA,North America,25.6,58.7,0.0,9.5,1020.9
335,2025-03-06,Singapore,Singapore,Asia,31.0,77.1,7.4,9.5,1022.7
689,2025-02-28,Paris,France,Europe,15.8,67.1,3.6,24.5,1017.2
1401,2025-02-20,Buenos Aires,Argentina,South America,23.0,53.8,5.9,13.6,1017.2
185,2025-01-05,Tokyo,Japan,Asia,19.0,51.8,4.5,10.8,1020.2
824,2025-01-14,Moscow,Russia,Europe,5.0,66.1,0.0,12.3,1006.8
1448,2025-01-08,Lima,Peru,South America,22.8,72.9,2.1,9.4,1007.0
1964,2025-03-15,Sydney,Australia,Oceania,22.3,65.9,3.0,8.5,1019.7
1350,2025-03-31,Sao Paulo,Brazil,South America,21.7,64.4,7.1,12.0,1011.9
1002,2025-01-12,Los Angeles,USA,North America,15.6,,3.0,10.6,1012.2
188,2025-01-08,Tokyo,Japan,Asia,15.3,51.8,6.8,16.5,1009.6
942,2025-02-11,New York,USA,North America,15.3,73.3,1.1,20.7,1012.8
285,2025-01-15,Singapore,Singapore,Asia,30.4,88.6,7.5,10.0,1006.7
1416,2025-03-07,Buenos Aires,Argentina,South America,24.8,74.4,11.2,18.4,1012.1
900,2025-03-31,Moscow,Russia,Europe,13.2,61.6,6.3,2.0,1005.8
2050,2025-03-11,Auckland,New Zealand,Oceania,17.4,,6.5,19.8,1013.0
166,2025-03-17,Chiang Mai,Thailand,Asia,34.5,77.6,2.9,12.5,1011.3
348,2025-03-19,Singapore,Singapore,Asia,27.9,71.6,4.7,20.7,1023.3
299,2025-01-29,Singapore,Singapore,Asia,28.5,100.0,6.7,16.1,1022.3
536,2025-03-27,Mumbai,India,Asia,27.1,72.8,0.0,15.6,1011.4
230,2025-02-19,Tokyo,Japan,Asia,19.1,51.2,0.0,24.6,1007.9
1884,2025-03-25,Cape Town,South Africa,Africa,18.7,78.9,3.5,15.6,1011.5
1852,2025-02-21,Cape Town,South Africa,Africa,18.9,58.3,0.0,31.6,1011.5
1719,2025-01-09,Nairobi,Kenya,Africa,23.3,46.9,11.7,15.8,1012.4
1880,2025-03-21,Cape Town,South Africa,Africa,22.7,,0.1,11.8,1016.8
42,2025-02-11,Bangkok,Thailand,Asia,30.3,79.1,10.1,18.1,
869,2025-02-28,Moscow,Russia,Europe,10.8,69.5,9.8,21.2,1009.1
749,2025-01-29,Berlin,Germany,Europe,10.1,74.2,3.3,16.0,1007.0
2016,2025-02-05,Auckland,New Zealand,Oceania,16.5,72.7,0.0,17.2,1006.8
1887,2025-03-28,Cape Town,South Africa,Africa,23.1,58.4,0.9,11.2,1022.3
1612,2025-03-23,Cairo,Egypt,Africa,28.1,45.6,0.0,16.1,1007.1
1568,2025-02-07,Cairo,Egypt,Africa,23.4,50.6,0.0,13.3,1010.8
447,2025-03-28,Beijing,China,Asia,15.3,51.3,0.0,20.4,1005.7
1472,2025-02-01,Lima,Peru,South America,23.3,77.4,0.1,7.8,1024.7
350,2025-03-21,Singapore,Singapore,Asia,32.5,87.8,11.0,16.1,1019.0
46,2025-02-15,Bangkok,Thailand,Asia,35.6,75.5,3.7,10.7,1017.1
2026,2025-02-15,Auckland,New Zealand,Oceania,17.5,81.8,0.0,16.0,1006.1
741,2025-01-21,Berlin,Germany,Europe,14.1,81.6,0.0,10.0,1012.2
109,2025-01-19,Chiang Mai,Thailand,Asia,30.4,56.0,7.1,23.6,998.2
1642,2025-01-22,Lagos,Nigeria,Africa,27.4,86.9,,8.5,1015.1
1686,2025-03-07,Lagos,Nigeria,Africa,30.5,88.6,3.4,4.3,1009.8
30,2025-01-30,Bangkok,Thailand,Asia,33.9,65.1,2.7,18.1,1014.8
182,2025-01-02,Tokyo,Japan,Asia,16.3,49.1,7.0,18.9,
622,2025-03-23,London,UK,Europe,,67.7,5.3,17.7,1001.8
1444,2025-01-04,Lima,Peru,South America,20.7,70.3,7.2,8.3,1002.6
635,2025-01-05,Paris,France,Europe,10.0,76.9,0.0,19.7,1007.0
2053,2025-03-14,Auckland,New Zealand,Oceania,18.9,85.2,6.4,14.1,1017.6
105,2025-01-15,Chiang Mai,Thailand,Asia,23.8,69.3,2.3,,1008.4
61,2025-03-02,Bangkok,Thailand,Asia,31.4,70.5,11.0,18.7,1012.9
659,2025-01-29,Paris,France,Europe,17.5,52.1,8.1,17.0,1005.8
1108,2025-01-28,Mexico City,Mexico,North America,25.1,49.6,1.6,7.6,1018.7
491,2025-02-10,Mumbai,India,Asia,28.3,63.3,5.7,10.7,1017.1
316,2025-02-15,Singapore,Singapore,Asia,30.8,67.1,13.7,10.6,1008.1
1475,2025-02-04,Lima,Peru,South America,21.8,75.5,0.0,3.5,1015.8
382,2025-01-22,Beijing,China,Asia,15.6,32.4,0.0,7.8,1013.9
423,2025-03-04,Beijing,China,Asia,15.2,43.7,2.2,9.0,1017.4
1521,2025-03-22,Lima,Peru,South America,22.6,70.9,2.9,9.9,1014.8
2033,2025-02-22,Auckland,New Zealand,Oceania,14.4,76.6,5.1,14.4,998.1
1764,2025-02-23,Nairobi,Kenya,Africa,22.4,57.9,4.3,17.9,1014.6
1548,2025-01-18,Cairo,Egypt,Africa,20.0,66.7,,16.3,1016.7
446,2025-03-27,Beijing,China,Asia,20.3,56.4,0.0,3.8,1019.0
664,2025-02-03,Paris,France,Europe,15.3,71.6,0.0,21.7,1026.9
1025,2025-02-04,Los Angeles,USA,North America,16.8,51.5,0.0,14.6,1017.1
780,2025-03-01,Berlin,Germany,Europe,15.9,81.1,4.8,17.6,1015.3
1530,2025-03-31,Lima,Peru,South America,21.6,60.0,9.2,9.0,1006.6
627,2025-03-28,London,UK,Europe,14.8,77.7,0.0,24.0,1013.2
1482,2025-02-11,Lima,Peru,South America,25.8,72.0,3.8,3.7,1020.1
1513,2025-03-14,Lima,Peru,South America,19.0,66.0,4.9,20.2,1015.2
1113,2025-02-02,Mexico City,Mexico,North America,16.5,57.8,0.5,19.5,1013.2
1508,2025-03-09,Lima,Peru,South America,20.0,71.5,0.0,10.6,1011.1
1485,2025-02-14,Lima,Peru,South America,20.7,74.9,0.0,21.2,1002.2
1102,2025-01-22,Mexico City,Mexico,North America,20.6,49.6,0.0,13.6,1012.1
269,2025-03-30,Tokyo,Japan,Asia,20.4,60.0,5.7,22.1,1018.7
930,2025-01-30,New York,USA,North America,19.0,50.9,2.9,5.3,1011.6
1148,2025-03-09,Mexico City,Mexico,North America,20.0,62.6,8.6,11.2,1013.6
1322,2025-03-03,Sao Paulo,Brazil,South America,19.2,65.5,5.8,10.3,1014.2
1906,2025-01-16,Sydney,Australia,Oceania,17.0,55.5,4.8,16.1,1012.1
1120,2025-02-09,Mexico City,Mexico,North America,15.2,61.3,1.9,15.7,1015.8
1758,2025-02-17,Nairobi,Kenya,Africa,22.5,65.0,2.8,19.1,1008.7
12,2025-01-12,Bangkok,Thailand,Asia,33.1,68.3,6.8,17.0,1018.9
115,2025-01-25,Chiang Mai,Thailand,Asia,28.7,78.4,6.3,13.7,1018.0
844,2025-02-03,Moscow,Russia,Europe,8.6,82.9,0.1,16.9,1002.2
1453,2025-01-13,Lima,Peru,South America,24.8,75.1,2.5,23.2,1012.1
1282,2025-01-22,Sao Paulo,Brazil,South America,24.8,71.3,6.2,12.4,1014.1
1756,2025-02-15,Nairobi,Kenya,Africa,18.4,57.3,8.6,21.9,1012.0
1974,2025-03-25,Sydney,Australia,Oceania,21.9,67.6,3.5,17.3,1011.1
1789,2025-03-20,Nairobi,Kenya,Africa,26.4,74.7,3.4,17.1,1007.1
353,2025-03-24,Singapore,Singapore,Asia,36.1,85.9,9.3,5.4,1011.5
2059,2025-03-20,Auckland,New Zealand,Oceania,16.4,66.9,0.5,14.0,1013.6
774,2025-02-23,Berlin,Germany,Europe,11.4,72.6,8.6,15.8,1019.0
1980,2025-03-31,Sydney,Australia,Oceania,20.1,61.5,,24.7,1018.7
691,2025-03-02,Paris,France,Europe,14.3,62.0,2.5,11.6,995.4
1947,2025-02-26,Sydney,Australia,Oceania,18.1,74.3,8.1,7.5,1021.1
791,2025-03-12,Berlin,Germany,Europe,15.0,63.3,10.7,18.4,1009.5
532,2025-03-23,Mumbai,India,Asia,34.1,61.3,9.6,16.0,1016.3
868,2025-02-27,Moscow,Russia,Europe,6.7,54.7,4.0,2.6,1011.1
170,2025-03-21,Chiang Mai,Thailand,Asia,32.2,67.3,14.8,11.2,1009.8
1185,2025-01-15,Toronto,Canada,North America,13.2,66.3,5.6,15.5,1002.5
1554,2025-01-24,Cairo,Egypt,Africa,24.5,65.8,0.0,19.2,1020.0
751,2025-01-31,Berlin,Germany,Europe,10.6,72.6,7.0,12.3,1008.8
1820,2025-01-20,Cape Town,South Africa,Africa,18.7,54.9,0.0,15.6,1010.0
592,2025-02-21,London,UK,Europe,18.5,85.5,2.1,21.8,1006.4
808,2025-03-29,Berlin,Germany,Europe,16.4,74.1,1.1,14.9,1008.9
1084,2025-01-04,Mexico City,Mexico,North America,18.9,54.9,0.0,11.6,1005.9
1045,2025-02-24,Los Angeles,USA,North America,25.7,55.1,0.1,9.4,1030.6
1449,2025-01-09,Lima,Peru,South America,21.3,,0.0,11.1,1017.2
653,2025-01-23,Paris,France,Europe,12.9,72.4,0.0,22.0,1017.0
1667,2025-02-16,Lagos,Nigeria,Africa,29.4,91.1,7.6,19.3,
1240,2025-03-11,Toronto,Canada,North America,12.4,53.6,1.1,13.2,1010.9
245,2025-03-06,Tokyo,Japan,Asia,16.6,62.5,6.5,17.5,1011.9
1388,2025-02-07,Buenos Aires,Argentina,South America,21.6,79.6,1.2,12.4,1005.2
2023,2025-02-12,Auckland,New Zealand,Oceania,16.0,92.9,1.3,15.5,1011.3
60,2025-03-01,Bangkok,Thailand,Asia,31.7,82.2,9.2,19.9,1016.8
1246,2025-03-17,Toronto,Canada,North America,12.0,,4.6,20.0,1009.2
177,2025-03-28,Chiang Mai,Thailand,Asia,37.3,60.8,3.0,21.3,1017.1
450,2025-03-31,Beijing,China,Asia,17.3,,0.0,13.9,1018.5
56,2025-02-25,Bangkok,Thailand,Asia,34.4,150.0,5.6,15.4,1010.7
1973,2025-03-24,Sydney,Australia,Oceania,23.5,68.8,5.1,8.6,1013.7
1093,2025-01-13,Mexico City,Mexico,North America,17.8,63.3,7.4,10.5,1001.2
1769,2025-02-28,Nairobi,Kenya,Africa,20.6,65.8,3.7,13.3,1015.6
1738,2025-01-28,Nairobi,Kenya,Africa,21.7,51.0,9.5,27.2,1013.9
1210,2025-02-09,Toronto,Canada,North America,,65.0,9.1,6.9,1007.8
642,2025-01-12,Paris,France,Europe,11.1,65.8,6.3,20.4,1015.7
